product_id,label,manufacturer,certificate_status,ingredients,cluster,umap_1,umap_2
mars_twix_white_extra_30x75g,mars twix white extra 30x75g,;,NoCertificate,"Skimmed_Milk_Powder,Glucose_Syrup,Wheat_Flour,cocoa,biscuit_topping_caramel,Sodium_carbonate,soy,Oat,white_chocolate_coated,baking_powder,Sugar",7,-3.2188554,10.323246
martel_flat_fillets_of_anchovies,martel flat fillets of anchovies,;,NoCertificate,"Salt,anchovy,olive_oil",0,-6.5052567,8.6519165
martens_martens_shandy_500ml_belgium,martens martens shandy 500ml belgium,;,NoCertificate,"Caramel,potassium,dye,Antioxidant,asoc,soft_drink,beer,green_lemon",1,-3.5508513,3.5185833
martin_bio_alain_martin_4_saucisses_aux_haricots_cuisines,martin bio alain martin 4 saucisses aux haricots cuisines,;,NoCertificate,"Pepper,pork_fat,Garlic,Salt,Parsley,toto,bean_sausages_toulouse,Water,poultry,Pepper,pork_fat,Garlic,Salt,Parsley,toto,bean_sausages_toulouse,Water,poultry",0,2.6333466,9.306003
martin_pouret_mourarde_d_orleans_saveur_bearnaise,martin pouret mourarde d orleans saveur bearnaise,;,NoCertificate,"bearnaise_flavour,bearnaise_flavour",5,-4.3024406,-5.7227974
martin_pure_foods_hot_dogs,martin pure foods hot dogs,;,NoCertificate,"Salt,Water,Soybean,sodiurythorbate,Sugar,saltsalt,Sodium_Phosphate,Pork,Soy_Sauce,flavouring,Paprika,soy_concentrate,red,Soy_Sauce_Powder,Wheat,Beef,Dextrose,Salt,Water,Soybean,sodiurythorbate,Sugar,saltsalt,Sodium_Phosphate,Pork,Soy_Sauce,flavouring,Paprika,soy_concentrate,red,Soy_Sauce_Powder,Wheat,Beef,Dextrose",0,6.2076883,8.438475
martin_s_family_fruit_farm_crispy_apple_chips,martin s family fruit farm crispy apple chips,;,NoCertificate,apple,1,7.8319225,-11.63437
martinbio_haricots_cuisines_a_l_ancienne,martinbio haricots cuisines a l ancienne,;,NoCertificate,"Milk,scs,Pepper,glutem_fruit,bean_water,hulls,Celery,Egg,Fish,crustacean,carottess_poultry,salt_toto_ailt,Soybean,Milk,scs,Pepper,glutem_fruit,bean_water,hulls,Celery,Egg,Fish,crustacean,carottess_poultry,salt_toto_ailt,Soybean",0,0.033971343,7.9776173
marvel_blendz_pure_fruit_healthy_snack,marvel blendz pure fruit healthy snack,;,NoCertificate,"vitamin,Cinnamon,apple_puree",4,-4.4822607,15.197734
mary_s_harvest_fresh_foods_inc_apple_grape_cheddar_tray,mary s harvest fresh foods inc apple grape cheddar tray,;,NoCertificate,"apple,Enzyme,Milk,cheddar_cheese,Salt,color,grape",0,-1.3316301,11.084217
mas_daussan_puree_de_pomme,mas daussan puree de pomme,;,NoCertificate,apple,1,6.304491,-12.667304
mas_daussan_puree_de_pomme_a_la_clementine_de_corse,mas daussan puree de pomme a la clementine de corse,;,NoCertificate,"clementine_corsica_puree,applesauce",4,-5.802414,3.695825
mas_daussan_puree_de_pommes,mas daussan puree de pommes,;,NoCertificate,apple,1,6.128234,-11.596767
masala_pop_small_batch_indian_spiced_popcorn_tamarind_sesame_with_papadums,masala pop small batch indian spiced popcorn tamarind sesame with papadums,;,NoCertificate,"Coconut,Water,Coconut_Oil,sunflower_oil,Salt,Curcumin,Sodium_Bicarbonate,Black_Pepper,air,popped_popcorn,Red_Chili,fennel_seed,Cinnamon,Pepper,Sea_Salt,Vegetable_Oil,raw_agave,Baking_Soda,curry_leaves,Mango,black_sesame_seed",0,0.97169214,9.037495
mason_bunnies_chicks_ducks_cookie_mix,mason bunnies chicks ducks cookie mix,;,NoCertificate,"Brown_Sugar,Salt,base,Sodium_Bicarbonate,thiaate,Baking_Soda,Niacin,Riboflavin,sugar_es,Folic_Acid,wheat_flour_malted_barley_malt,candy,pure_sugar,coated_chocolate_pure_chocolate,iron",3,0.18246531,14.37611
mason_jar_cookie_company_cookie_mix,mason jar cookie company cookie mix,;,NoCertificate,"Niacin,Wheat_Flour,Salt,barley_malt,Sodium_Bicarbonate,chocolate_chip,Sugar,Chocolate,Brown_Sugar,Baking_Soda,thiaate,Riboflavin,Folic_Acid,base,iron",3,0.1882943,14.369889
mason_jar_cookie_company_delicious_love_struck_cookie_mix,mason jar cookie company delicious love struck cookie mix,;,NoCertificate,"Brown_Sugar,Salt,Wheat_Flour,Sodium_Bicarbonate,Niacin,Riboflavin,Folic_Acid,barley_malt,Baking_Soda,chocolate_liquor,Chocolate,base,cocoa_butt,thiaate,Sugar,iron",3,0.14159779,14.354881
mason_jar_cookie_company_i_love_you_cookie_mix,mason jar cookie company i love you cookie mix,;,NoCertificate,"iron,pure_sugar,Salt,Brown_Sugar,Niacin,White_Chocolate,Baking_Soda,Sodium_Bicarbonate,Wheat_Flour,partially_hydraulic,Riboflavin,base,Sugar,Folic_Acid,thiaate,barley_malt",3,0.19266286,14.379521
mason_jar_cookie_company_llc_mason_jar_cookie_company_jelly_bean_jumble_cookie_mix,mason jar cookie company llc mason jar cookie company jelly bean jumble cookie mix,;,NoCertificate,"Niacin,jelly_bean,Baking_Soda,Salt,Corn,Sugar,pure_sugar,barley_malt,Riboflavin,Brown_Sugar,Sodium_Bicarbonate,Folic_Acid,iron,Wheat_Flour,base,thiaate",3,0.24871325,14.351911
mason_jar_cookie_company_llc_the_mason_jar_cookie_company_celebrate_cookie_mix,mason jar cookie company llc the mason jar cookie company celebrate cookie mix,;,NoCertificate,"Wheat_Flour,Chocolate,thiamine_rate,iron,Brown_Sugar,barley_malt,candy,Sugar,Salt,Sodium_Bicarbonate,coated_chocolate,Riboflavin,base,pure_sugar,Baking_Soda,Folic_Acid,Niacin",3,0.60604495,14.796669
mason_jar_cookie_company_llc_the_mason_jar_cookie_company_delicious_let_it_snow_cookie_mix,mason jar cookie company llc the mason jar cookie company delicious let it snow cookie mix,;,NoCertificate,"pure_sugar,Baking_Soda,candy,base,Folic_Acid,Niacin,iron,Sugar,Wheat_Flour,Brown_Sugar,Sodium_Bicarbonate,Thiamin,barley_malt,coated_chocolate,Riboflavin,Chocolate,Salt",3,0.17798461,14.374297
mason_jar_cookie_company_llc_the_mason_jar_cookie_company_texas_honey_chipotle_chip,mason jar cookie company llc the mason jar cookie company texas honey chipotle chip,;,NoCertificate,"Salt,base,Niacin,Sodium_Bicarbonate,barley_malt,Folic_Acid,pure_sugar,Wheat_Flour,Spice,iron,Baking_Soda,white_chocolate_chip,thiaate,Sugar,Riboflavin,Brown_Sugar",3,0.18872662,14.37779
mason_jar_cookie_company_llc_the_mason_jar_cookie_company_triple_chocolate_chip_cookie_mix,mason jar cookie company llc the mason jar cookie company triple chocolate chip cookie mix,;,NoCertificate,"iron,Salt,Niacin,Brown_Sugar,base,White_Chocolate,barley_malt,Folic_Acid,Sugar,Riboflavin,thiaate,Cocoa_Butter,Wheat_Flour,Sodium_Bicarbonate,pure_sugar,Baking_Soda",3,0.035185233,14.269433
mason_jar_cookie_company_valentine_s_cookie_mix,mason jar cookie company valentine s cookie mix,;,NoCertificate,"Riboflavin,Sodium_Bicarbonate,Niacin,Wheat_Flour,Brown_Sugar,thiaate,Sugar,Chocolate,Salt,iron,pure_sugar,base,Folic_Acid,Baking_Soda,barley_malt",3,0.18979912,14.369094
masoni_ricciarelli_di_siena_i_g_p_,masoni ricciarelli di siena i g p ,;,NoCertificate,"albume,aromi,Lecithin",1,-2.2427258,4.641592
master_of_mixes_agave_nectar,master of mixes agave nectar,;,NoCertificate,agave_nectar,6,-1.462521,-14.275449
master_sauce_preserved_bamboo_shoot_in_soybean_oil,master sauce preserved bamboo shoot in soybean oil,;,NoCertificate,"Lactic_acid,Salt,Soybean_Oil,Chili_Pepper,Sugar,sesame_oil_acidifying,bamboo_shoots",0,2.5887198,7.691552
mat_lou_compote_gourde,mat lou compote gourde,;,NoCertificate,"aroma,mushroom_barley,antioxidant_ascor,apple,Antioxidant,concentrated_juice,apricot,strawberry",2,-0.116439246,1.2657049
mat_lou_pomme_sans_sucres_ajoutes,mat lou pomme sans sucres ajoutes,;,NoCertificate,"presentapples,apple_puree,Ascorbic_acid,Antioxidant",4,8.052256,0.009456027
mat_lou_u_compote_pomme_fraise_allegees_en_sucre,mat lou u compote pomme fraise allegees en sucre,;,NoCertificate,"Sugar,Antioxidant,Ascorbic_acid,concentrated_juice,apple_strawberry",2,-0.061772823,1.2465963
mat_lou_u_gourde_pommes_sans_sucre_ajoute,mat lou u gourde pommes sans sucre ajoute,;,NoCertificate,"apple,Antioxidant,Ascorbic_acid",1,-9.772414,-6.2010474
matador_beef_jerky,matador beef jerky,;,NoCertificate,"Wheat,Salt,Fructose,Soy_Sauce_Powder,Sugar,sodiurythorbate,Soybean,Beef,Water,sodium,flavouring,Wheat,Salt,Fructose,Soy_Sauce_Powder,Sugar,sodiurythorbate,Soybean,Beef,Water,sodium,flavouring",0,4.677437,8.567875
matador_beef_jerky_bold,matador beef jerky bold,;,NoCertificate,"Fructose,disodium,Sugar,flavouring,Wheat,Salt,Citric_acid,ed_starchnatural_flavour,Soybean,sodiurythorbate,Beef,hydrolyzed_corn,less_thansoy_sauce_powder,Water,pineapple_flavour,sodium,Fructose,disodium,Sugar,flavouring,Wheat,Salt,Citric_acid,ed_starchnatural_flavour,Soybean,sodiurythorbate,Beef,hydrolyzed_corn,less_thansoy_sauce_powder,Water,pineapple_flavour,sodium",0,5.080933,8.05324
matador_the_tender_jerky,matador the tender jerky,;,NoCertificate,"Citric_acid,Salt,Brown_Sugar,beef_stock,sodium_glutatesodiurythorbate,Beef,flavouring,Pork,Sugar,Water,Citric_acid,Salt,Brown_Sugar,beef_stock,sodium_glutatesodiurythorbate,Beef,flavouring,Pork,Sugar,Water",0,5.260805,9.111528
matahi_baobab,matahi baobab,;,NoCertificate,"fiber_salt,fat,baobab_fruit_baobab,carbohydrate,baobab_fruit_agave,baobab_fabric_organic,organic_nuiritionnels,Salt,fiber,dirty,Water,qui",1,-3.5519185,3.6819274
matahi_baobab_hibiscus,matahi baobab hibiscus,;,NoCertificate,"hibiscus,baobabdrink_hibiscus,flourish,baobab,Water,baobab_fruit_organic_rehydra,organic_hibiscus_tea,dried_flower_hibiscus",1,6.9015174,2.3417215
matahi_superfruit_boost,matahi superfruit boost,;,NoCertificate,"baobab_fruitpulp,Water,juice,fin,baobabmdtuructsroubeandaalfruttodibabbt,grapel_juicefm_concentrate,baobab_fruit_pulpi",4,-6.4112425,3.9770908
materne_,materne ,;,NoCertificate,"Sugar,Ascorbic_acid,Citric_acid,apple_peeled,Antioxidant",4,-5.2710805,5.093863
materne_andros_compote_pomme_mangue,materne andros compote pomme mangue,;,NoCertificate,"Mango,Sugar,apple,aroma,Antioxidant,lemon_juice_concentrate,Gluten",2,2.0359669,1.0380858
materne_apple_berry_applesauce_on_the_go,materne apple berry applesauce on the go,;,NoCertificate,"Apple_Juice_Concentrate,apple,raspberry,blackberry,pomegranate_juice",2,1.6584357,0.14418614
materne_compote_assortiment_sans_sucres_ajoutes_pomme_pomme_peche_abricot,materne compote assortiment sans sucres ajoutes pomme pomme peche abricot,;,NoCertificate,"apple_peach_apricot,appleapple,aroma,apricot,Antioxidant,Ascorbic_acid,puree_concentrated,apple,concentrated_puree,puree",4,-0.76166326,1.5386249
materne_compote_de_pomme,materne compote de pomme,;,NoCertificate,"Antioxidant,Sugar,strawberry,dyes_concentrated,apple,Carrot,Ascorbic_acid",4,-0.8225902,1.740245
materne_compote_pomme_abricot,materne compote pomme abricot,;,NoCertificate,"apricot,Antioxidant,Sugar",1,-4.694602,3.0962274
materne_compote_pomme_banane,materne compote pomme banane,;,NoCertificate,"Ascorbic_acid,concentrated_puree,puree,apple,lemon_juice_concentrated_antioxidant",2,2.237799,1.0656226
materne_compote_pomme_fraise_cassis,materne compote pomme fraise cassis,;,NoCertificate,"Sugar,Antioxidant,apple,Ascorbic_acid",1,-9.597721,14.017799
materne_compote_pomme_mirabelle,materne compote pomme mirabelle,;,NoCertificate,"Gluten,Antioxidant,aroma,Sugar,apple",1,-9.068776,12.278026
materne_compote_pomme_rhubarbe,materne compote pomme rhubarbe,;,NoCertificate,"dyes,apple,concentrated_puree_raspberry,Carrot,Ascorbic_acid,Antioxidant,concentrates_blackcurrant,aroma",2,2.4446845,1.5528493
materne_compote_sans_sucre_ajoute_pomme_cerise,materne compote sans sucre ajoute pomme cerise,;,NoCertificate,"concentrated_puree,lemon_juice_concentrate,Gluten,puree,aroma,apple,Antioxidant,claude",2,2.1535516,1.0552306
materne_compotes,materne compotes,;,NoCertificate,"Carrot,apple_ireise,Antioxidant,Sugar,usoit68kcac_saturated_fatty_dontaa,blackcurrant",4,-2.9529774,3.39272
materne_compotes_4_fruits_jaunes_the_vert,materne compotes 4 fruits jaunes the vert,;,NoCertificate,"green_tea_extract,pear,flavouring,concentrated_puree,Antioxidant,apricot,Citric_acid,puree,apple",4,-1.2769318,1.571977
materne_compotes_4_fruits_rouges_the_vert,materne compotes 4 fruits rouges the vert,;,NoCertificate,"raspberry_strawberry,Carrot,concentrated_puree,Antioxidant,apple,euait_tea_vednatural_flavouring,puree,Ascorbic_acid,bilberry",2,0.98326474,1.0354825
materne_compotes_assortiment_pom_potes,materne compotes assortiment pom potes,;,NoCertificate,"Antioxidant,Banana,lemon_juice_concentrate,apple,Sugar",2,1.523809,0.8844898
materne_compotes_de_pomme,materne compotes de pomme,;,NoCertificate,"Sugar,Ascorbic_acid,Antioxidant,apple",1,-9.598222,14.018393
materne_compotes_panache_4_parfums_materne,materne compotes panache 4 parfums materne,;,NoCertificate,"apple,Sugar,Ascorbic_acid,Antioxidant",1,-9.134942,13.796968
materne_compotes_pomme_cerise_sans_sucres_ajoutes,materne compotes pomme cerise sans sucres ajoutes,;,NoCertificate,"concentrated_lemon_juice,apple_puree_concentrated,flavouring,Antioxidant,Sugar,gelling_agent,concentrate_carrot,dyes,concentrate_ofapple,fibers_lemon,Citric_acid,Pectin",2,-5.144416,9.726405
materne_compotes_pomme_fraise_framboise_materne,materne compotes pomme fraise framboise materne,;,NoCertificate,"strawberry,raspberry,aroma,Ascorbic_acid,Sugar,Carrot,apple,Antioxidant",4,-0.60289496,1.4580683
materne_compotes_pomme_pomme_peche_abricot_sans_sucres_ajoutes,materne compotes pomme pomme peche abricot sans sucres ajoutes,;,NoCertificate,"puree_concentrated,aroma,puree,Antioxidant,apricot,apple,Ascorbic_acid",4,-3.8570101,2.1372366
materne_confipote,materne confipote,;,NoCertificate,"Sugar,pectin_fruit_acidifying,Calcium_citrate,Citric_acid,apricot,gelling_agent",7,-6.1922603,11.646876
materne_confipote_abricot,materne confipote abricot,;,NoCertificate,"apple,lemon_juice_concentrate,concentrated_puree,Ascorbic_acid,Antioxidant,puree",2,2.1940994,1.0972484
materne_confipote_cerise,materne confipote cerise,;,NoCertificate,"raspberryappleapple,Antioxidant,Ascorbic_acid,sugar_dyes,raspberry,Sugar,strawberry,concentrates_carrot,apple,blueberryappleapple,blueberry,aroma,strawberryappleapple,dyes",2,2.3472,1.4632524
materne_confipote_chataignes_pommes,materne confipote chataignes pommes,;,NoCertificate,"gelling_agent,fat,aroma_vanilla,ileurs,apple,Water,pectin_fruit,ctitenir_ttxes_milk,Sugar,Citric_acid,chestnut",7,-4.3759923,9.148081
materne_confipote_d_abricot_brugnon,materne confipote d abricot brugnon,;,NoCertificate,"Citric_acid,Sugar,pectin_fruit_acidifying,Calcium_citrate,gelling_agent,bilberries",7,-6.1689873,11.672545
materne_confipote_fraise,materne confipote fraise,;,NoCertificate,"Ascorbic_acid,Antioxidant,apple_sugar,lemon_juice_concentrate,Sugar",2,1.4773352,1.2652423
materne_confipote_mirabelle,materne confipote mirabelle,;,NoCertificate,"puree,concentrated_puree,apple,Antioxidant,Ascorbic_acid",4,-0.7891838,1.4162306
materne_confipote_myrtille,materne confipote myrtille,;,NoCertificate,"raspberry,apple,concentrated_puree,aroma,concentrated_puree_ture,Antioxidant,claude,puree,fruit_tureapple,Ascorbic_acid,puree_concentrated_raspberry,Banana,lemon_juice_concentrate,apple_fruit",2,3.2735817,1.070877
materne_confiture_d_abricots_450_grammes_marque_materne,materne confiture d abricots 450 grammes marque materne,;,NoCertificate,"Citric_acid,Glucose_Syrup,Pectin,Fructose,colorings,gelling_agent,apricot,Antioxidant",7,-6.407067,11.411648
materne_coupelles_materne_panache_fruits_rouges,materne coupelles materne panache fruits rouges,;,NoCertificate,"Antioxidant,apple,Ascorbic_acid,Sugar",1,-9.118372,13.787738
materne_delice_pomme_fraise,materne delice pomme fraise,;,NoCertificate,"strawberry,applesauce,blackcurrant,Antioxidant,antioxidations,dye,apple,Sugar",4,-0.86846805,1.5138358
materne_dessert_pomme_pomme_poire_materne_coupelles,materne dessert pomme pomme poire materne coupelles,;,NoCertificate,"Sugar,pear,Antioxidant,aroma_pear,apple,Ascorbic_acid",4,-5.779094,4.1481485
materne_fruit_pocket,materne fruit pocket,;,NoCertificate,"apple,grape_juice,Banana,juice_passion_fruit,concentrate,Pineapple",2,1.1501821,0.23986913
materne_gogo_squeez_apple_sauce_on_the_go_apple_cherry,materne gogo squeez apple sauce on the go apple cherry,;,NoCertificate,"cherry,Apple_Juice_Concentrate,cherry_juice_concentrate,apple_puree_concentrate,apple",2,3.1253142,0.41821244
materne_gogo_squeez_apple_strawberry,materne gogo squeez apple strawberry,;,NoCertificate,"Apple_Juice_Concentrate,blackcurrant,strawberry,Banana,apple",2,2.47654,0.13812959
materne_gogo_squeez_fast_fruit_apple_raspberry_cranberry,materne gogo squeez fast fruit apple raspberry cranberry,;,NoCertificate,"apple,apple_concentrate,raspberry,Apple_Juice_Concentrate,cranberry",2,2.0228302,0.13491945
materne_gogo_squeez_fast_fruit_squeezable_pouches_apple_mango_pineapple_banana,materne gogo squeez fast fruit squeezable pouches apple mango pineapple banana,;,NoCertificate,"Banana,apple,Mango,Pineapple,apple_concentrate,Apple_Juice_Concentrate",2,2.2542472,0.116598666
materne_gogo_squeez_squeezable_fast_fruit_pouches_apple_peach_passion_fruit,materne gogo squeez squeezable fast fruit pouches apple peach passion fruit,;,NoCertificate,"apple,peach,Apple_Juice_Concentrate,passion_fruit_juice,apple_concentrate",2,1.7850827,0.15629108
materne_ma_pause_fruit,materne ma pause fruit,;,NoCertificate,"apple,puree,aroma,Ascorbic_acid,Antioxidant,concentrated_puree_cherry",4,-0.7022968,1.4999741
materne_ma_pause_fruit_barre_pomme_abricot_poire,materne ma pause fruit barre pomme abricot poire,;,NoCertificate,"dried_apple,apple,powder_ofapple,applesauce,flavouring,lyophilized_raspberry,Sugar,bilberry,Rice_Flour,Fructose",4,-3.0260632,3.0525386
materne_ma_pause_fruit_barre_pomme_framboise_myrtille,materne ma pause fruit barre pomme framboise myrtille,;,NoCertificate,"pectin_fruit_acidifying,gelling_agent,Sugar,apricot,Calcium_citrate,Citric_acid",7,-6.1784906,11.667382
materne_ma_pause_fruit_pomme_abricot_brugnon,materne ma pause fruit pomme abricot brugnon,;,NoCertificate,"Ascorbic_acid,aroma_pear,apple_pear,Sugar",4,-5.766461,4.053024
materne_ma_pause_fruit_pomme_ananas_kiwi,materne ma pause fruit pomme ananas kiwi,;,NoCertificate,"apple,concentrated_puree,Antioxidant,Ascorbic_acid,pomegranate_juice,aroma,puree,Sugar,bilberry",2,0.010742181,1.3377544
materne_ma_pause_fruit_pomme_cerise_douce_griotte,materne ma pause fruit pomme cerise douce griotte,;,NoCertificate,"lemon_juice_concentrate,Ascorbic_acid,puree,concentrated_puree,flavouring,Antioxidant,apricot,Sugar,apple",2,2.3609862,1.1345887
materne_ma_pause_fruit_pomme_fraise_cassis,materne ma pause fruit pomme fraise cassis,;,NoCertificate,"apple,concentrated_puree,Citric_acid,Sugar,Mango,guava,Antioxidant,puree",4,-1.2384765,1.6127912
materne_ma_pause_fruit_pomme_framboise_cranberry,materne ma pause fruit pomme framboise cranberry,;,NoCertificate,"Ascorbic_acid,antioxidant_acid,concentrated_puree,apple,strawberry,aroma,Sugar,puree",2,0.05593168,1.344525
materne_ma_pause_fruit_pomme_framboise_cranberry_sans_sucres_ajoutes,materne ma pause fruit pomme framboise cranberry sans sucres ajoutes,;,NoCertificate,"Ascorbic_acid,Antioxidant,raspberry,concentrated_puree,flavouring,cranberry,puree,apple",2,0.35324687,1.069249
materne_ma_pause_fruit_pomme_mangue_goyave,materne ma pause fruit pomme mangue goyave,;,NoCertificate,"apple,lemon_juice_concentrate,Ascorbic_acid,apricot,puree,aroma,pear,Banana,Antioxidant,concentrated_puree",2,2.5875509,1.0866729
materne_ma_pause_fruit_pomme_myrtille_grenade,materne ma pause fruit pomme myrtille grenade,;,NoCertificate,"raspberry,Antioxidant,puree,concentrated_puree,Banana,Ascorbic_acid,apple,strawberry_banana,apple_strawberry,apple_raspberry",2,1.1839453,0.9626508
materne_ma_pause_fruit_pomme_peche_passion_materne,materne ma pause fruit pomme peche passion materne,;,NoCertificate,"apple,Ascorbic_acid,puree,Antioxidant,concentrated_puree",4,-0.76175404,1.4108255
materne_ma_pause_fruit_pomme_rhubarbe_cranberry,materne ma pause fruit pomme rhubarbe cranberry,;,NoCertificate,"Antioxidant,apple,strawberry,Ascorbic_acid,aroma,Sugar",4,-4.002064,2.233633
materne_ma_pause_fruit_sans_sucres_ajoutes_pomme_abricot_brugnon,materne ma pause fruit sans sucres ajoutes pomme abricot brugnon,;,NoCertificate,"lemon_juice_concentrate,apple,puree,apricot,concentrated_puree,flavouring,Antioxidant,Ascorbic_acid",2,2.3109503,1.094189
materne_materne,materne materne,;,NoCertificate,"apple,Sugar,concentrated_puree,lemon_juice_concentrate,aroma,antioxidant_flavour,Antioxidant,puree_concentrate,Pineapple,puree,kiwi",2,2.4257517,1.0300483
materne_materne_north_america_corp_gogo_squeez_apple_sauce_on_the_go_apple_cinnamon,materne materne north america corp gogo squeez apple sauce on the go apple cinnamon,;,NoCertificate,"Cinnamon,apple_puree_concentrate,lemon_juice_concentrate,apple,Apple_Juice_Concentrate",2,3.8066256,0.7792595
materne_materne_north_america_corp_gogo_squeez_apple_sauce_on_the_go_apple_grape,materne materne north america corp gogo squeez apple sauce on the go apple grape,;,NoCertificate,"grape,grape_puree_concentrate,apple_puree_concentrate,apple,lemon_juice_concentrate,Apple_Juice_Concentrate",2,3.866887,0.7660507
materne_materne_north_america_corp_gogo_squeez_apple_sauce_on_the_go_apple_mango,materne materne north america corp gogo squeez apple sauce on the go apple mango,;,NoCertificate,"Apple_Juice_Concentrate,apple,Mango,lemon_juice_concentrate",2,2.599936,0.535927
materne_materne_north_america_corp_gogo_squeez_apple_sauce_on_the_go_apple_mango_strawberry_peach_banana,materne materne north america corp gogo squeez apple sauce on the go apple mango strawberry peach banana,;,NoCertificate,"apple,Banana,lemon_juice_concentrate,peach,Mango,strawberry,Apple_Juice_Concentrate",2,3.6594243,0.61913526
materne_materne_north_america_corp_gogo_squeez_apple_sauce_on_the_go_apple_pear,materne materne north america corp gogo squeez apple sauce on the go apple pear,;,NoCertificate,"apple_puree_concentrate,apple,Apple_Juice_Concentrate,lemon_juice_concentrate,pear",2,3.8568785,0.7983005
materne_materne_north_america_corp_gogo_squeez_apple_sauce_on_the_go_apple_strawberry,materne materne north america corp gogo squeez apple sauce on the go apple strawberry,;,NoCertificate,"strawberry,apple_puree_concentrate,apple,blackcurrant,Apple_Juice_Concentrate,Banana",2,3.7933655,0.55747074
materne_materne_north_america_corp_gogo_squeez_apple_sauce_on_the_go_apple_strawberry_contains_banana,materne materne north america corp gogo squeez apple sauce on the go apple strawberry contains banana,;,NoCertificate,"blackcurrant,strawberry,Banana,apple,apple_puree_concentrate,Apple_Juice_Concentrate",2,3.7755733,0.5750769
materne_materne_north_america_corp_gogo_squeez_applesauce_on_the_go_apple_apple,materne materne north america corp gogo squeez applesauce on the go apple apple,;,NoCertificate,"lemon_juice_concentrate,Apple_Juice_Concentrate,apple",2,2.2553737,0.62397194
materne_materne_north_america_corp_gogo_squeez_applesauce_on_the_go_apple_banana,materne materne north america corp gogo squeez applesauce on the go apple banana,;,NoCertificate,"Banana,Apple_Juice_Concentrate,apple,lemon_juice_concentrate",2,2.4563673,0.5628436
materne_materne_north_america_corp_gogo_squeez_applesauce_on_the_go_apple_berry,materne materne north america corp gogo squeez applesauce on the go apple berry,;,NoCertificate,"raspberry,pomegranate_juice,Apple_Juice_Concentrate,blackberry,apple",2,1.6311514,0.15892412
materne_materne_north_america_corp_gogo_squeez_applesauce_on_the_go_apple_grape,materne materne north america corp gogo squeez applesauce on the go apple grape,;,NoCertificate,"apple_puree_concentrate,grape,lemon_juice_concentrate,Apple_Juice_Concentrate,grape_puree_concentrate,apple",2,3.8284125,0.82314986
materne_materne_north_america_corp_gogo_squeez_applesauce_on_the_go_apple_mango,materne materne north america corp gogo squeez applesauce on the go apple mango,;,NoCertificate,"Apple_Juice_Concentrate,lemon_juice_concentrate,Mango,apple",2,2.5592086,0.51732045
materne_materne_north_america_corp_gogo_squeez_applesauce_on_the_go_apple_peach,materne materne north america corp gogo squeez applesauce on the go apple peach,;,NoCertificate,"lemon_juice_concentrate,apple,peach,Apple_Juice_Concentrate",2,2.2542293,0.61426556
materne_materne_north_america_corp_gogo_squeez_applesauce_on_the_go_apple_pineapple,materne materne north america corp gogo squeez applesauce on the go apple pineapple,;,NoCertificate,"lemon_juice_concentrate,Pineapple,apple,Apple_Juice_Concentrate",2,2.5545287,0.49144632
materne_materne_north_america_gogo_squeez_fruit_veggies_on_the_go_apple_sweet_potato_grape,materne materne north america gogo squeez fruit veggies on the go apple sweet potato grape,;,NoCertificate,"Sweet_Potato,grape_puree_concentrate,lemon_juice_concentrate,apple,Apple_Juice_Concentrate",2,2.6651654,0.5296114
materne_materne_north_america_gogo_squeez_fruit_veggies_on_the_go_boulder_berry,materne materne north america gogo squeez fruit veggies on the go boulder berry,;,NoCertificate,"lemon_juice_concentrate,Carrot,blueberry,Apple_Juice_Concentrate,apple,apple_puree_concentrate,raspberry,strawberry",2,4.470496,1.2994884
materne_materne_north_america_gogo_squeez_fruit_veggies_on_the_go_pedal_pedal_peach,materne materne north america gogo squeez fruit veggies on the go pedal pedal peach,;,NoCertificate,"lemon_juice_concentrate,apple,Sweet_Potato,peach,apple_puree_concentrate,Apple_Juice_Concentrate",2,3.8631666,0.77137464
materne_materne_pomme_mangue,materne materne pomme mangue,;,NoCertificate,"Antioxidant,apple,Ascorbic_acid,puree,puree_concentrated_pear,aroma",4,-0.77085114,1.4703006
materne_north_america_corp_applesauce,materne north america corp applesauce,;,NoCertificate,"pumpkin,apple_puree_concentrate,Apple_Juice_Concentrate,lemon_juice_concentrate,apple,Cinnamon",2,3.753305,0.8283396
materne_north_america_corp_applesauce_on_the_go,materne north america corp applesauce on the go,;,NoCertificate,"Apple_Juice_Concentrate,apple,lemon_juice_concentrate,Mango",2,2.583885,0.5150273
materne_pack_8x100g_pomme_naturelle_simple_vrai,materne pack 8x100g pomme naturelle simple vrai,;,NoCertificate,"apple,Gluten,Antioxidant,Sugar",1,-9.113228,12.100683
materne_panache_4_parfums,materne panache 4 parfums,;,NoCertificate,"Antioxidant,quince,Ascorbic_acid,apple",1,-9.781908,-6.201089
materne_peche_intense,materne peche intense,;,NoCertificate,"rhubarb,Antioxidant,apple,Ascorbic_acid,Sugar",1,-9.598301,14.016493
materne_pom_pot_bio,materne pom pot bio,;,NoCertificate,"Sugar,aroma,lemon_juice_concentrated_antioxidant,apple,apricot",2,1.5108575,1.2019551
materne_pom_pote_pomme_mure,materne pom pote pomme mure,;,NoCertificate,"lemon_juice_concentrate,le,apple,Ascorbic_acid,Sugar,aroma,Antioxidant",2,1.4919713,1.2584401
materne_pom_potes,materne pom potes,;,NoCertificate,"Sugar,apple_ascorbic,Antioxidant,Ascorbic_acid",1,-9.60331,14.015529
